Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation
-33.9464,18.41086,2025-09-23T21:00:00Z,1,669,8.72,132,11.2,36.9,18.1,0.0
-33.94633,18.39728,2025-09-23T21:00:00Z,1,805,29.22,101,12.7,27.3,19.5,0.0
-33.96831,18.42811,2025-09-23T21:00:00Z,1,751,18.08,149,37.7,35.0,20.1,0.0
-33.94552,18.40549,2025-09-23T21:00:00Z,1,784,24.35,148,21.9,37.7,19.3,0.46
-33.97526,18.41826,2025-09-23T21:00:00Z,1,722,7.93,138,27.5,30.6,20.9,0.0
-33.93978,18.41746,2025-09-23T21:00:00Z,1,871,18.25,94,21.6,37.4,27.8,0.0
-33.94578,18.42566,2025-09-23T21:00:00Z,1,782,20.31,107,21.6,15.6,20.7,0.0
-33.94238,18.42969,2025-09-23T21:00:00Z,1,669,29.97,142,29.2,37.3,20.4,0.0
-33.9461,18.39881,2025-09-23T21:00:00Z,1,761,29.8,156,20.0,32.8,17.8,0.0
-33.9407,18.3994,2025-09-23T21:00:00Z,1,779,21.92,179,24.0,31.2,20.3,0.0
-33.93807,18.42399,2025-09-23T21:00:00Z,1,732,7.1,159,26.1,16.6,21.7,0.0
-33.96921,18.4124,2025-09-23T21:00:00Z,1,893,12.68,144,32.9,27.0,27.8,0.25
-33.95581,18.40344,2025-09-23T21:00:00Z,1,630,5.73,110,13.7,38.0,22.1,0.0
-33.96204,18.4182,2025-09-23T21:00:00Z,1,858,9.95,112,18.5,31.4,19.1,0.0
-33.95009,18.43426,2025-09-23T21:00:00Z,1,668,21.3,91,17.0,33.6,22.4,0.0
-33.94462,18.39483,2025-09-23T21:00:00Z,1,755,20.68,141,25.2,27.0,22.6,0.12
-33.93909,18.40816,2025-09-23T21:00:00Z,1,738,11.85,129,21.4,20.2,21.9,0.0
-33.95836,18.40763,2025-09-23T21:00:00Z,1,668,7.56,107,29.6,16.7,22.6,0.0
-33.94541,18.39392,2025-09-23T21:00:00Z,1,647,18.52,101,25.3,22.2,26.5,0.0
-33.94186,18.41445,2025-09-23T21:00:00Z,1,752,29.42,112,13.9,28.5,22.4,0.0
-33.9469,18.41414,2025-09-23T21:00:00Z,1,891,14.75,166,35.4,24.2,18.4,0.0
-33.95248,18.41088,2025-09-23T21:00:00Z,1,715,17.13,177,17.7,29.3,19.6,0.0
-33.9757,18.41556,2025-09-23T21:00:00Z,1,891,6.26,158,36.8,33.6,23.4,0.0
-33.95637,18.3965,2025-09-23T21:00:00Z,1,621,18.02,173,35.3,31.3,24.4,0.0
-33.96469,18.41277,2025-09-23T21:00:00Z,1,744,6.64,129,12.4,30.3,17.6,0.0
-33.95383,18.42046,2025-09-23T21:00:00Z,1,737,24.25,113,17.2,27.6,21.8,0.0
-33.96143,18.40421,2025-09-23T21:00:00Z,1,730,17.28,156,31.7,33.7,16.6,0.33
-33.97645,18.42233,2025-09-23T21:00:00Z,1,860,10.14,116,23.5,18.9,19.6,0.0
-33.97312,18.39259,2025-09-23T21:00:00Z,1,811,29.14,95,30.1,39.3,24.3,0.0
-33.95414,18.43059,2025-09-23T21:00:00Z,1,631,13.34,141,10.3,19.7,28.0,0.0
-33.94073,18.40354,2025-09-23T21:00:00Z,1,718,20.75,135,36.9,19.2,27.1,0.0
-33.97245,18.4194,2025-09-23T21:00:00Z,1,699,22.63,90,18.3,28.0,20.9,0.0
-33.97452,18.39525,2025-09-23T21:00:00Z,1,738,23.51,131,17.7,19.8,17.2,0.0
-33.96153,18.42604,2025-09-23T21:00:00Z,1,604,17.2,95,29.0,32.3,17.8,0.0
-33.97512,18.43207,2025-09-23T21:00:00Z,1,773,5.94,173,30.1,22.3,25.7,0.0
-33.94338,18.41391,2025-09-23T21:00:00Z,1,679,23.6,163,25.2,21.4,26.7,0.0
-33.95735,18.41803,2025-09-23T21:00:00Z,1,899,23.39,177,38.7,28.1,19.8,0.04
-33.96588,18.41152,2025-09-23T21:00:00Z,1,703,28.51,104,29.4,35.6,22.6,0.0
-33.95106,18.43259,2025-09-23T21:00:00Z,1,722,20.91,91,16.0,17.0,17.0,0.0
-33.93769,18.40702,2025-09-23T21:00:00Z,1,655,16.8,117,31.5,25.4,22.5,0.0
-33.94744,18.40314,2025-09-23T21:00:00Z,1,835,25.46,148,22.2,37.4,16.8,0.0
-33.95293,18.39256,2025-09-23T21:00:00Z,1,885,22.45,176,27.0,27.7,25.3,0.0
-33.93782,18.39912,2025-09-23T21:00:00Z,1,747,21.56,119,35.5,32.2,19.1,0.0
-33.93997,18.40714,2025-09-23T21:00:00Z,1,870,27.15,113,39.6,27.2,17.8,0.0
-33.94275,18.39669,2025-09-23T21:00:00Z,1,749,12.16,114,33.8,29.1,27.4,0.0
-33.96843,18.41787,2025-09-23T21:00:00Z,1,876,26.23,155,12.4,15.6,26.0,0.0
-33.9508,18.4157,2025-09-23T21:00:00Z,1,655,11.1,167,10.7,25.3,16.6,0.21
-33.97403,18.4059,2025-09-23T21:00:00Z,1,879,6.53,163,31.6,25.1,26.1,0.0
-33.97244,18.42398,2025-09-23T21:00:00Z,1,656,14.85,95,35.9,33.5,27.1,0.29
-33.96431,18.41175,2025-09-23T21:00:00Z,1,771,18.35,155,24.5,15.6,21.6,0.0
-33.95156,18.42038,2025-09-23T21:00:00Z,1,783,23.97,176,13.4,15.1,23.0,0.0
-33.97309,18.40797,2025-09-23T21:00:00Z,1,617,25.27,148,23.4,22.3,22.5,0.0
-33.95746,18.39223,2025-09-23T21:00:00Z,1,753,10.58,163,15.9,15.7,22.5,0.0
-33.95588,18.42407,2025-09-23T21:00:00Z,1,641,22.43,119,19.8,20.1,27.4,0.0
-33.95765,18.41449,2025-09-23T21:00:00Z,1,743,24.25,160,12.5,29.3,22.7,0.0
-33.96061,18.41545,2025-09-23T21:00:00Z,1,676,28.97,131,18.0,39.0,27.0,0.0
-33.95488,18.39343,2025-09-23T21:00:00Z,1,778,13.71,109,34.1,19.7,16.3,0.0
-33.94704,18.39559,2025-09-23T21:00:00Z,1,727,6.23,173,24.3,22.0,22.5,0.0
-33.95121,18.39519,2025-09-23T21:00:00Z,1,622,23.13,92,19.6,20.7,17.9,0.0
-33.97095,18.43411,2025-09-23T21:00:00Z,1,761,25.53,116,22.9,16.4,19.6,0.0
-33.95209,18.4343,2025-09-23T21:00:00Z,1,732,11.68,120,39.6,29.3,18.9,0.06
-33.97113,18.41042,2025-09-23T21:00:00Z,1,739,13.46,147,25.2,36.6,25.2,0.0
-33.95435,18.40523,2025-09-23T21:00:00Z,1,804,24.3,120,38.7,32.9,23.4,0.0
-33.94848,18.39678,2025-09-23T21:00:00Z,1,886,20.41,120,26.6,35.0,27.0,0.19
-33.96451,18.39389,2025-09-23T21:00:00Z,1,676,7.92,92,18.3,35.6,20.4,0.0
-33.97485,18.43364,2025-09-23T21:00:00Z,1,855,13.98,119,30.3,38.5,16.7,0.0
-33.94245,18.41991,2025-09-23T21:00:00Z,1,895,24.68,149,27.2,22.1,17.9,0.0
-33.93962,18.40381,2025-09-23T21:00:00Z,1,860,14.27,107,39.6,23.4,26.3,0.0
-33.9759,18.42344,2025-09-23T21:00:00Z,1,875,16.32,94,32.4,20.0,17.6,0.17
-33.94656,18.41044,2025-09-23T21:00:00Z,1,789,22.9,130,23.4,28.5,16.9,0.0
-33.93802,18.39647,2025-09-23T21:00:00Z,1,736,25.72,124,35.6,16.5,26.6,0.0
-33.96317,18.4271,2025-09-23T21:00:00Z,1,643,16.55,150,11.5,20.3,23.3,0.0
-33.94957,18.41726,2025-09-23T21:00:00Z,1,722,7.69,148,35.9,18.4,25.6,0.0
-33.959,18.43306,2025-09-23T21:00:00Z,1,815,25.3,91,29.5,34.2,25.1,0.0
-33.94558,18.42497,2025-09-23T21:00:00Z,1,705,25.91,125,36.6,28.7,16.8,0.0
-33.96077,18.43041,2025-09-23T21:00:00Z,1,653,27.34,99,26.2,22.5,20.7,0.32
-33.96746,18.43075,2025-09-23T21:00:00Z,1,621,5.73,91,21.2,34.1,18.6,0.0
-33.96923,18.41126,2025-09-23T21:00:00Z,1,739,7.41,149,26.6,33.0,25.2,0.0
-33.9542,18.40046,2025-09-23T21:00:00Z,1,800,7.89,135,33.0,37.9,16.5,0.0
-33.95495,18.40371,2025-09-23T21:00:00Z,1,608,11.58,179,17.0,19.8,27.5,0.0
-33.96247,18.42267,2025-09-23T21:00:00Z,1,800,12.7,100,25.6,33.9,17.7,0.0
-33.97306,18.43578,2025-09-23T21:00:00Z,1,696,19.37,130,22.8,30.6,25.3,0.0
-33.97461,18.42965,2025-09-23T21:15:00Z,1,711,18.3,130,11.4,33.4,22.3,0.38
-33.94953,18.42914,2025-09-23T21:15:00Z,1,605,20.76,116,38.3,29.4,17.0,0.49
-33.97749,18.40595,2025-09-23T21:15:00Z,1,824,27.12,163,38.8,33.0,21.7,0.0
-33.94276,18.4313,2025-09-23T21:15:00Z,1,733,28.92,128,25.5,19.9,25.9,0.0
-33.97749,18.40663,2025-09-23T21:15:00Z,1,803,20.05,94,39.0,21.8,19.9,0.19
-33.93848,18.40741,2025-09-23T21:15:00Z,1,726,21.68,179,20.9,15.7,20.5,0.0
-33.96457,18.43725,2025-09-23T21:15:00Z,1,644,14.75,134,17.1,27.8,20.7,0.0
-33.94116,18.39875,2025-09-23T21:15:00Z,1,677,27.72,173,31.0,37.4,16.4,0.0
-33.94344,18.43214,2025-09-23T21:15:00Z,1,843,17.07,156,35.3,27.4,23.1,0.0
-33.96911,18.42464,2025-09-23T21:15:00Z,1,711,7.16,166,13.0,30.6,25.5,0.0
-33.96691,18.42812,2025-09-23T21:15:00Z,1,887,14.56,148,15.3,28.2,24.9,0.0
-33.96239,18.41149,2025-09-23T21:15:00Z,1,745,27.5,143,15.2,31.1,21.8,0.0
-33.96916,18.40995,2025-09-23T21:15:00Z,1,816,28.52,162,25.9,32.8,22.2,0.0
-33.95545,18.42317,2025-09-23T21:15:00Z,1,806,19.36,180,19.7,15.1,18.9,0.0
-33.95403,18.40234,2025-09-23T21:15:00Z,1,894,26.41,126,14.8,15.3,16.1,0.0
-33.94342,18.43762,2025-09-23T21:15:00Z,1,862,29.04,150,18.5,37.6,26.1,0.0
-33.96279,18.42543,2025-09-23T21:15:00Z,1,746,25.31,90,38.7,22.0,22.5,0.3
-33.95915,18.39635,2025-09-23T21:15:00Z,1,776,8.59,153,17.5,21.7,17.2,0.0
-33.96575,18.39987,2025-09-23T21:15:00Z,1,698,17.27,155,31.1,26.9,18.6,0.0
-33.93734,18.42951,2025-09-23T21:15:00Z,1,736,12.6,129,12.2,30.6,25.6,0.0
-33.96221,18.40288,2025-09-23T21:15:00Z,1,734,9.45,135,33.9,27.0,18.6,0.0
-33.94517,18.40251,2025-09-23T21:15:00Z,1,622,17.38,94,20.1,21.8,17.9,0.0
-33.96847,18.39585,2025-09-23T21:15:00Z,1,707,13.34,108,17.5,20.6,16.3,0.0
-33.96882,18.42943,2025-09-23T21:15:00Z,1,822,6.25,152,18.5,25.6,20.7,0.0
-33.93826,18.42205,2025-09-23T21:15:00Z,1,890,18.21,90,26.7,32.5,25.4,0.0
-33.96882,18.41851,2025-09-23T21:15:00Z,1,710,15.06,98,37.9,34.5,17.4,0.0
-33.94084,18.42791,2025-09-23T21:15:00Z,1,868,26.76,154,25.7,31.4,27.9,0.43
-33.94579,18.4142,2025-09-23T21:15:00Z,1,707,9.04,141,15.9,30.6,19.2,0.0
-33.94161,18.39342,2025-09-23T21:15:00Z,1,669,10.51,120,13.3,15.8,25.5,0.0
-33.97461,18.40182,2025-09-23T21:15:00Z,1,768,28.66,157,20.5,34.3,24.2,0.0
-33.94317,18.43061,2025-09-23T21:15:00Z,1,764,19.85,162,36.1,27.0,16.0,0.0
-33.96297,18.43355,2025-09-23T21:15:00Z,1,825,5.85,90,35.3,17.5,27.4,0.0
-33.96795,18.42487,2025-09-23T21:15:00Z,1,790,19.82,128,26.8,29.6,22.1,0.0
-33.97586,18.43479,2025-09-23T21:15:00Z,1,804,10.76,141,16.7,38.0,27.1,0.0
-33.96485,18.39393,2025-09-23T21:15:00Z,1,836,11.76,148,36.4,36.7,18.2,0.0
-33.9502,18.41767,2025-09-23T21:15:00Z,1,724,25.53,151,38.1,24.0,26.9,0.0
-33.95772,18.41931,2025-09-23T21:15:00Z,1,759,12.96,142,12.4,16.6,26.4,0.0
-33.94821,18.41821,2025-09-23T21:15:00Z,1,708,28.5,167,35.2,17.0,19.4,0.0
-33.94339,18.42768,2025-09-23T21:15:00Z,1,783,19.19,95,16.2,23.1,24.5,0.0
-33.95933,18.42561,2025-09-23T21:15:00Z,1,889,26.39,164,12.9,24.2,22.5,0.0
-33.95821,18.40266,2025-09-23T21:15:00Z,1,764,29.73,116,35.8,23.4,18.0,0.0
-33.94679,18.42399,2025-09-23T21:15:00Z,1,850,16.34,128,10.8,40.0,17.4,0.0
-33.96581,18.40833,2025-09-23T21:15:00Z,1,655,23.58,108,18.8,36.8,26.5,0.0
-33.97621,18.39255,2025-09-23T21:15:00Z,1,855,9.73,168,28.6,36.4,16.1,0.0
-33.95859,18.40356,2025-09-23T21:15:00Z,1,698,9.26,178,15.4,17.5,26.8,0.0
-33.95333,18.41389,2025-09-23T21:15:00Z,1,789,9.41,140,31.4,23.9,19.1,0.0
-33.93837,18.42676,2025-09-23T21:15:00Z,1,772,29.41,90,16.0,21.2,20.9,0.0
-33.94199,18.42455,2025-09-23T21:15:00Z,1,748,14.35,168,12.7,29.1,27.0,0.0
-33.9581,18.40404,2025-09-23T21:15:00Z,1,853,10.83,123,30.1,18.2,22.3,0.0
-33.96453,18.42273,2025-09-23T21:15:00Z,1,842,29.79,136,32.3,23.0,23.0,0.0
-33.9737,18.4127,2025-09-23T21:15:00Z,1,861,12.19,164,27.7,29.1,22.7,0.0
-33.95469,18.4183,2025-09-23T21:15:00Z,1,817,22.85,159,19.9,21.8,24.3,0.0
-33.96894,18.42204,2025-09-23T21:15:00Z,1,828,29.85,167,26.5,26.1,17.5,0.0
-33.94192,18.42031,2025-09-23T21:15:00Z,1,833,27.56,99,29.2,30.3,18.0,0.0
-33.96699,18.41339,2025-09-23T21:15:00Z,1,623,18.89,148,10.9,16.7,21.7,0.0
-33.93892,18.422,2025-09-23T21:15:00Z,1,692,28.66,118,18.7,26.6,17.7,0.0
-33.97603,18.41197,2025-09-23T21:15:00Z,1,635,17.6,95,19.2,36.6,21.5,0.0
-33.96222,18.40509,2025-09-23T21:15:00Z,1,860,27.92,172,18.1,23.6,19.8,0.0
-33.96015,18.40357,2025-09-23T21:15:00Z,1,761,25.55,165,16.4,39.2,27.1,0.0
-33.97459,18.41864,2025-09-23T21:15:00Z,1,741,9.87,128,27.0,29.6,17.7,0.0
-33.9544,18.43457,2025-09-23T21:15:00Z,1,884,28.95,167,22.5,20.1,19.7,0.0
-33.96092,18.41246,2025-09-23T21:15:00Z,1,695,24.87,141,34.0,24.4,17.0,0.0
-33.97657,18.41086,2025-09-23T21:15:00Z,1,663,10.4,110,33.8,27.7,21.4,0.0
-33.96188,18.40173,2025-09-23T21:15:00Z,1,850,27.8,114,28.1,23.7,17.9,0.0
-33.94385,18.4251,2025-09-23T21:15:00Z,1,817,5.02,160,10.9,27.0,20.1,0.0
-33.97396,18.41768,2025-09-23T21:15:00Z,1,835,23.01,154,32.5,18.1,23.8,0.0
-33.96356,18.39985,2025-09-23T21:15:00Z,1,859,27.32,134,34.2,30.8,17.2,0.0
-33.94632,18.42145,2025-09-23T21:15:00Z,1,678,15.96,107,39.9,20.7,18.5,0.0
-33.9464,18.41086,2025-09-23T21:15:00Z,1,605,11.6,175,30.1,32.0,21.9,0.0
-33.94633,18.39728,2025-09-23T21:15:00Z,1,861,16.55,95,24.5,37.3,23.6,0.0
-33.96831,18.42811,2025-09-23T21:15:00Z,1,875,24.37,171,12.8,33.1,22.1,0.0
-33.94552,18.40549,2025-09-23T21:15:00Z,1,754,18.03,146,21.8,22.5,25.5,0.0
-33.97526,18.41826,2025-09-23T21:15:00Z,1,759,11.16,161,33.4,17.8,17.8,0.0
-33.93978,18.41746,2025-09-23T21:15:00Z,1,887,17.59,155,23.4,26.1,21.9,0.0
-33.94578,18.42566,2025-09-23T21:15:00Z,1,694,14.03,129,39.8,29.3,22.8,0.34
-33.94238,18.42969,2025-09-23T21:15:00Z,1,802,29.05,120,25.1,29.3,23.6,0.0
-33.9461,18.39881,2025-09-23T21:15:00Z,1,694,19.91,154,21.5,37.1,23.4,0.0
-33.9407,18.3994,2025-09-23T21:15:00Z,1,723,11.22,127,31.9,35.3,20.3,0.0
-33.93807,18.42399,2025-09-23T21:15:00Z,1,851,13.93,97,17.2,31.0,22.1,0.0
-33.96921,18.4124,2025-09-23T21:15:00Z,1,767,18.74,95,21.8,20.7,22.6,0.0
-33.95581,18.40344,2025-09-23T21:15:00Z,1,814,29.79,113,14.7,29.3,25.9,0.0
-33.96204,18.4182,2025-09-23T21:15:00Z,1,839,21.45,122,29.4,33.2,27.4,0.0
-33.95009,18.43426,2025-09-23T21:15:00Z,1,870,6.4,125,31.5,32.3,26.1,0.0
-33.94462,18.39483,2025-09-23T21:15:00Z,1,648,24.97,143,19.3,27.2,25.7,0.0
-33.93909,18.40816,2025-09-23T21:15:00Z,1,813,20.54,150,19.5,29.0,19.6,0.0
-33.95836,18.40763,2025-09-23T21:15:00Z,1,819,27.25,125,25.8,36.0,22.8,0.0
-33.94541,18.39392,2025-09-23T21:15:00Z,1,739,29.07,121,14.9,23.1,17.9,0.27
-33.94186,18.41445,2025-09-23T21:15:00Z,1,805,8.44,175,11.2,35.4,27.2,0.0
-33.9469,18.41414,2025-09-23T21:15:00Z,1,819,24.12,92,25.2,21.4,22.6,0.0
-33.95248,18.41088,2025-09-23T21:15:00Z,1,696,16.86,152,21.0,37.0,17.5,0.0
-33.9757,18.41556,2025-09-23T21:15:00Z,1,621,14.11,160,25.0,23.7,27.0,0.0
-33.95637,18.3965,2025-09-23T21:15:00Z,1,898,29.38,99,38.7,32.0,18.7,0.3
-33.96469,18.41277,2025-09-23T21:15:00Z,1,884,11.76,137,38.3,21.1,26.5,0.0
-33.95383,18.42046,2025-09-23T21:15:00Z,1,882,24.05,150,36.8,28.5,22.7,0.0
-33.96143,18.40421,2025-09-23T21:15:00Z,1,890,7.86,170,17.5,19.2,18.2,0.0
-33.97645,18.42233,2025-09-23T21:15:00Z,1,696,10.13,152,30.4,17.1,27.8,0.0
-33.97312,18.39259,2025-09-23T21:15:00Z,1,627,7.29,158,24.1,15.5,21.5,0.0
-33.95414,18.43059,2025-09-23T21:15:00Z,1,731,9.44,138,21.8,31.8,26.5,0.0
-33.94073,18.40354,2025-09-23T21:15:00Z,1,605,13.75,94,26.8,29.4,17.2,0.0
-33.97245,18.4194,2025-09-23T21:15:00Z,1,674,7.93,94,13.6,30.9,18.8,0.0
-33.97452,18.39525,2025-09-23T21:15:00Z,1,612,29.22,92,32.6,36.0,22.0,0.14
-33.96153,18.42604,2025-09-23T21:15:00Z,1,756,29.22,162,36.0,33.8,25.0,0.0
-33.97512,18.43207,2025-09-23T21:15:00Z,1,777,24.41,119,36.6,26.8,17.4,0.0
-33.94338,18.41391,2025-09-23T21:15:00Z,1,710,8.42,142,19.3,18.7,24.6,0.0
-33.95735,18.41803,2025-09-23T21:15:00Z,1,717,17.93,158,22.8,30.7,20.3,0.0
-33.96588,18.41152,2025-09-23T21:15:00Z,1,639,25.17,124,14.4,18.1,24.0,0.0
-33.95106,18.43259,2025-09-23T21:15:00Z,1,679,14.6,137,20.0,38.2,18.2,0.0
-33.93769,18.40702,2025-09-23T21:15:00Z,1,647,18.74,178,17.2,38.6,25.5,0.0
-33.94744,18.40314,2025-09-23T21:15:00Z,1,703,16.33,129,18.6,32.0,19.8,0.0
-33.95293,18.39256,2025-09-23T21:15:00Z,1,765,7.83,101,15.1,39.3,18.9,0.0
-33.93782,18.39912,2025-09-23T21:15:00Z,1,766,15.25,114,12.8,39.1,27.0,0.0
-33.93997,18.40714,2025-09-23T21:15:00Z,1,729,29.54,130,32.0,30.2,25.4,0.0
-33.94275,18.39669,2025-09-23T21:15:00Z,1,675,22.45,147,15.1,24.4,25.8,0.0
-33.96843,18.41787,2025-09-23T21:15:00Z,1,742,19.29,100,24.8,31.9,26.8,0.0
-33.9508,18.4157,2025-09-23T21:15:00Z,1,764,26.73,161,38.2,32.7,26.7,0.0
-33.97403,18.4059,2025-09-23T21:15:00Z,1,636,25.7,130,10.1,21.9,24.9,0.0
-33.97244,18.42398,2025-09-23T21:15:00Z,1,674,24.87,110,17.4,26.1,25.4,0.0
-33.96431,18.41175,2025-09-23T21:15:00Z,1,804,18.88,160,25.3,28.1,20.6,0.0
-33.95156,18.42038,2025-09-23T21:15:00Z,1,782,26.32,133,15.5,30.7,17.1,0.0
-33.97309,18.40797,2025-09-23T21:15:00Z,1,742,18.67,116,19.1,19.7,24.2,0.0
-33.95746,18.39223,2025-09-23T21:15:00Z,1,875,5.32,179,30.4,39.4,25.2,0.0
-33.95588,18.42407,2025-09-23T21:15:00Z,1,772,5.52,103,37.9,18.8,21.7,0.0
-33.95765,18.41449,2025-09-23T21:15:00Z,1,637,26.85,103,15.3,29.8,27.0,0.21
-33.96061,18.41545,2025-09-23T21:15:00Z,1,708,9.11,105,39.5,17.5,16.6,0.0
-33.95488,18.39343,2025-09-23T21:15:00Z,1,874,11.13,139,34.2,18.6,21.0,0.0
-33.94704,18.39559,2025-09-23T21:15:00Z,1,657,22.98,112,35.5,24.8,20.0,0.0
-33.95121,18.39519,2025-09-23T21:15:00Z,1,621,14.8,179,17.8,28.0,23.6,0.0
-33.97095,18.43411,2025-09-23T21:15:00Z,1,770,13.97,124,26.6,27.7,21.8,0.0
-33.95209,18.4343,2025-09-23T21:15:00Z,1,680,24.61,127,37.9,22.3,19.7,0.0
-33.97113,18.41042,2025-09-23T21:15:00Z,1,652,12.06,146,27.8,29.9,18.8,0.0
-33.95435,18.40523,2025-09-23T21:15:00Z,1,851,6.33,111,13.1,31.8,25.1,0.0
-33.94848,18.39678,2025-09-23T21:15:00Z,1,601,28.78,145,33.9,18.7,24.7,0.0
-33.96451,18.39389,2025-09-23T21:15:00Z,1,656,18.19,137,24.7,39.3,18.1,0.0
-33.97485,18.43364,2025-09-23T21:15:00Z,1,709,11.41,93,35.7,35.0,20.5,0.0
-33.94245,18.41991,2025-09-23T21:15:00Z,1,625,7.53,112,26.9,36.3,19.3,0.0
-33.93962,18.40381,2025-09-23T21:15:00Z,1,792,12.5,166,28.7,24.8,25.5,0.0
-33.9759,18.42344,2025-09-23T21:15:00Z,1,686,26.49,161,22.3,33.3,20.0,0.0
-33.94656,18.41044,2025-09-23T21:15:00Z,1,729,5.76,133,12.0,22.7,16.1,0.0
-33.93802,18.39647,2025-09-23T21:15:00Z,1,603,27.73,125,37.9,34.3,21.9,0.0
-33.96317,18.4271,2025-09-23T21:15:00Z,1,752,10.22,139,24.4,31.4,22.9,0.0
-33.94957,18.41726,2025-09-23T21:15:00Z,1,624,7.5,156,35.3,27.1,16.5,0.46
-33.959,18.43306,2025-09-23T21:15:00Z,1,719,20.97,95,13.8,23.3,24.1,0.0
-33.94558,18.42497,2025-09-23T21:15:00Z,1,625,9.09,120,17.9,21.2,19.0,0.24
-33.96077,18.43041,2025-09-23T21:15:00Z,1,689,9.21,159,31.0,27.1,20.0,0.0
-33.96746,18.43075,2025-09-23T21:15:00Z,1,690,22.91,127,22.7,26.7,23.9,0.0
-33.96923,18.41126,2025-09-23T21:15:00Z,1,837,25.64,144,33.2,19.1,22.8,0.0
-33.9542,18.40046,2025-09-23T21:15:00Z,1,853,8.55,179,13.3,32.4,19.7,0.43
-33.95495,18.40371,2025-09-23T21:15:00Z,1,614,5.52,146,29.8,25.6,17.7,0.0
-33.96247,18.42267,2025-09-23T21:15:00Z,1,862,17.66,105,12.8,34.5,23.0,0.0
-33.97306,18.43578,2025-09-23T21:15:00Z,1,883,13.54,127,33.7,19.8,26.4,0.0
-33.97461,18.42965,2025-09-23T21:30:00Z,1,709,15.01,123,30.8,18.5,19.3,0.0
-33.94953,18.42914,2025-09-23T21:30:00Z,1,680,26.19,135,25.4,15.5,20.1,0.0
-33.97749,18.40595,2025-09-23T21:30:00Z,1,685,5.12,100,24.7,18.9,18.6,0.0
-33.94276,18.4313,2025-09-23T21:30:00Z,1,814,28.04,91,17.4,39.3,22.6,0.0
-33.97749,18.40663,2025-09-23T21:30:00Z,1,816,19.38,95,15.1,15.2,25.2,0.0
-33.93848,18.40741,2025-09-23T21:30:00Z,1,870,7.0,174,31.3,26.8,21.6,0.0
-33.96457,18.43725,2025-09-23T21:30:00Z,1,854,9.78,97,25.8,39.4,26.3,0.0
-33.94116,18.39875,2025-09-23T21:30:00Z,1,660,24.93,112,19.0,33.8,17.1,0.02
-33.94344,18.43214,2025-09-23T21:30:00Z,1,636,28.46,142,28.4,34.1,20.4,0.0
-33.96911,18.42464,2025-09-23T21:30:00Z,1,746,6.56,125,22.5,32.1,16.0,0.34
-33.96691,18.42812,2025-09-23T21:30:00Z,1,826,23.29,149,25.1,33.6,25.0,0.0
-33.96239,18.41149,2025-09-23T21:30:00Z,1,714,21.34,172,25.1,22.1,25.0,0.0
-33.96916,18.40995,2025-09-23T21:30:00Z,1,649,13.52,118,36.9,32.0,25.5,0.0
-33.95545,18.42317,2025-09-23T21:30:00Z,1,824,8.5,145,11.0,16.0,25.1,0.0
-33.95403,18.40234,2025-09-23T21:30:00Z,1,826,16.27,102,22.5,23.1,17.6,0.0
-33.94342,18.43762,2025-09-23T21:30:00Z,1,685,20.38,179,16.6,24.0,21.6,0.0
-33.96279,18.42543,2025-09-23T21:30:00Z,1,871,23.03,162,22.2,33.4,24.3,0.0
-33.95915,18.39635,2025-09-23T21:30:00Z,1,778,5.33,169,39.4,19.2,18.5,0.0
-33.96575,18.39987,2025-09-23T21:30:00Z,1,738,5.95,90,35.3,38.8,21.3,0.0
-33.93734,18.42951,2025-09-23T21:30:00Z,1,635,19.06,161,25.3,24.1,17.7,0.0
-33.96221,18.40288,2025-09-23T21:30:00Z,1,815,17.75,101,27.8,36.2,27.2,0.0
-33.94517,18.40251,2025-09-23T21:30:00Z,1,853,14.04,166,17.1,30.1,17.9,0.0
-33.96847,18.39585,2025-09-23T21:30:00Z,1,602,14.74,158,24.4,25.2,24.5,0.0
-33.96882,18.42943,2025-09-23T21:30:00Z,1,796,29.37,116,13.2,34.5,19.3,0.0
-33.93826,18.42205,2025-09-23T21:30:00Z,1,874,28.12,170,25.9,33.3,17.5,0.39
-33.96882,18.41851,2025-09-23T21:30:00Z,1,777,19.35,139,38.1,26.4,27.8,0.0
-33.94084,18.42791,2025-09-23T21:30:00Z,1,761,12.53,130,13.0,25.8,26.0,0.18
-33.94579,18.4142,2025-09-23T21:30:00Z,1,852,24.65,170,35.6,31.9,27.1,0.0
-33.94161,18.39342,2025-09-23T21:30:00Z,1,666,10.07,142,20.5,16.3,16.3,0.0
-33.97461,18.40182,2025-09-23T21:30:00Z,1,860,7.45,92,36.0,23.0,17.6,0.0
-33.94317,18.43061,2025-09-23T21:30:00Z,1,776,19.62,145,37.2,19.9,24.6,0.0
-33.96297,18.43355,2025-09-23T21:30:00Z,1,724,10.59,101,25.7,15.6,24.8,0.1
-33.96795,18.42487,2025-09-23T21:30:00Z,1,731,26.17,172,20.5,27.5,17.5,0.21
-33.97586,18.43479,2025-09-23T21:30:00Z,1,632,18.37,119,21.2,34.4,20.6,0.45
-33.96485,18.39393,2025-09-23T21:30:00Z,1,661,19.76,152,30.4,17.8,18.6,0.0
