Latitude,Longitude,Time,Fire_Present,Fire_Temperature,Rate_of_Spread,Wind_Direction,Wind_Speed,Humidity,Atmospheric_Temperature,Precipitation,Terrain
-33.97645,18.42233,2025-09-23T20:45:00Z,1.0,678.0,25.02,121,34.4,17.6,24.2,0.0,road
-33.97312,18.39259,2025-09-23T20:45:00Z,1.0,816.0,25.84,120,17.9,27.0,25.1,0.04,road
-33.95414,18.43059,2025-09-23T20:45:00Z,1.0,768.0,6.32,162,12.8,27.7,24.9,0.44,road
-33.94073,18.40354,2025-09-23T20:45:00Z,1.0,763.0,18.44,142,35.8,39.7,16.7,0.0,road
-33.97245,18.4194,2025-09-23T20:45:00Z,1.0,706.0,10.58,111,21.8,19.9,19.6,0.0,road
-33.97452,18.39525,2025-09-23T20:45:00Z,1.0,894.0,8.1,115,32.1,20.6,16.2,0.0,road
-33.96153,18.42604,2025-09-23T20:45:00Z,1.0,743.0,5.73,156,33.9,37.2,23.5,0.0,road
-33.97512,18.43207,2025-09-23T20:45:00Z,1.0,894.0,23.86,158,27.8,38.1,23.0,0.0,road
-33.94338,18.41391,2025-09-23T20:45:00Z,1.0,845.0,29.76,97,39.9,39.2,22.4,0.0,road
-33.95735,18.41803,2025-09-23T20:45:00Z,1.0,636.0,7.94,117,26.7,16.3,25.0,0.0,road
-33.96588,18.41152,2025-09-23T20:45:00Z,1.0,695.0,23.35,133,32.0,24.8,23.7,0.0,road
-33.95106,18.43259,2025-09-23T20:45:00Z,1.0,899.0,12.65,134,36.1,20.4,24.6,0.0,road
-33.93769,18.40702,2025-09-23T20:45:00Z,1.0,894.0,21.75,126,33.1,35.5,19.5,0.0,road
-33.94744,18.40314,2025-09-23T20:45:00Z,1.0,898.0,27.35,106,18.2,21.8,20.2,0.0,road
-33.95293,18.39256,2025-09-23T20:45:00Z,1.0,688.0,12.29,164,25.3,25.1,20.7,0.0,road
-33.93782,18.39912,2025-09-23T20:45:00Z,1.0,861.0,17.77,135,21.0,27.6,25.9,0.04,road
-33.93997,18.40714,2025-09-23T20:45:00Z,1.0,677.0,29.62,92,27.0,19.5,16.5,0.25,road
-33.94275,18.39669,2025-09-23T20:45:00Z,1.0,761.0,17.15,118,37.0,20.3,22.2,0.0,road
-33.96843,18.41787,2025-09-23T20:45:00Z,1.0,786.0,21.66,101,11.3,27.3,17.1,0.07,road
-33.9508,18.4157,2025-09-23T20:45:00Z,1.0,878.0,27.49,103,38.2,30.0,26.6,0.0,road
-33.97403,18.4059,2025-09-23T20:45:00Z,1.0,858.0,16.87,158,32.8,19.4,20.8,0.36,road
-33.97244,18.42398,2025-09-23T20:45:00Z,1.0,880.0,5.13,117,39.9,38.8,21.0,0.0,road
-33.96431,18.41175,2025-09-23T20:45:00Z,1.0,812.0,18.76,167,27.2,16.8,23.1,0.0,road
-33.95156,18.42038,2025-09-23T20:45:00Z,1.0,783.0,21.46,179,28.9,17.6,17.1,0.21,road
-33.97309,18.40797,2025-09-23T20:45:00Z,1.0,790.0,17.46,136,12.7,37.2,23.9,0.0,road
-33.95746,18.39223,2025-09-23T20:45:00Z,1.0,809.0,28.94,127,26.3,37.8,18.4,0.0,road
-33.95588,18.42407,2025-09-23T20:45:00Z,1.0,889.0,5.37,124,29.4,38.3,26.1,0.0,road
-33.95765,18.41449,2025-09-23T20:45:00Z,1.0,739.0,24.74,99,18.5,34.5,23.4,0.0,road
-33.96061,18.41545,2025-09-23T20:45:00Z,1.0,896.0,13.79,130,37.2,15.7,23.9,0.0,road
-33.95488,18.39343,2025-09-23T20:45:00Z,1.0,854.0,19.12,131,10.5,19.4,20.4,0.0,road
-33.94704,18.39559,2025-09-23T20:45:00Z,1.0,695.0,28.81,139,12.5,17.9,16.1,0.13,road
-33.95121,18.39519,2025-09-23T20:45:00Z,1.0,794.0,25.65,178,39.7,18.1,16.2,0.0,road
-33.97095,18.43411,2025-09-23T20:45:00Z,1.0,784.0,10.36,180,15.3,22.4,19.1,0.0,road
-33.95209,18.4343,2025-09-23T20:45:00Z,1.0,663.0,8.36,129,36.9,24.1,16.0,0.0,road
-33.97113,18.41042,2025-09-23T20:45:00Z,1.0,834.0,29.48,166,30.6,39.0,18.6,0.0,road
-33.95435,18.40523,2025-09-23T20:45:00Z,1.0,614.0,7.11,123,14.1,24.2,17.7,0.0,road
-33.94848,18.39678,2025-09-23T20:45:00Z,1.0,877.0,29.85,103,34.1,36.2,27.6,0.0,road
-33.96451,18.39389,2025-09-23T20:45:00Z,1.0,694.0,7.94,110,31.5,19.7,23.2,0.0,road
-33.97485,18.43364,2025-09-23T20:45:00Z,1.0,741.0,6.98,97,29.6,18.5,19.2,0.0,road
-33.94245,18.41991,2025-09-23T20:45:00Z,1.0,890.0,9.55,146,20.8,34.2,21.5,0.38,road
-33.93962,18.40381,2025-09-23T20:45:00Z,1.0,601.0,13.46,149,38.7,30.2,19.5,0.0,road
-33.9759,18.42344,2025-09-23T20:45:00Z,1.0,811.0,26.34,176,18.0,36.1,17.5,0.0,road
-33.94656,18.41044,2025-09-23T20:45:00Z,1.0,718.0,20.84,128,29.8,29.8,24.4,0.0,road
-33.93802,18.39647,2025-09-23T20:45:00Z,1.0,784.0,27.73,115,23.4,29.1,18.4,0.0,road
-33.96317,18.4271,2025-09-23T20:45:00Z,1.0,865.0,20.73,163,27.2,19.9,22.8,0.0,road
-33.94957,18.41726,2025-09-23T20:45:00Z,1.0,862.0,11.6,98,19.9,29.9,27.2,0.0,road
-33.959,18.43306,2025-09-23T20:45:00Z,1.0,618.0,24.09,175,11.3,22.6,21.6,0.0,road
-33.94558,18.42497,2025-09-23T20:45:00Z,1.0,791.0,21.12,109,15.8,16.6,27.5,0.0,road
-33.96077,18.43041,2025-09-23T20:45:00Z,1.0,653.0,18.31,111,38.5,22.0,26.3,0.34,road
-33.96746,18.43075,2025-09-23T20:45:00Z,1.0,773.0,16.45,115,26.0,31.7,17.2,0.0,road
-33.96923,18.41126,2025-09-23T20:45:00Z,1.0,796.0,24.94,133,29.6,19.8,20.6,0.0,road
-33.9542,18.40046,2025-09-23T20:45:00Z,1.0,756.0,26.31,93,14.1,38.3,16.2,0.24,road
-33.95495,18.40371,2025-09-23T20:45:00Z,1.0,867.0,15.51,177,34.7,36.8,18.2,0.0,road
-33.96247,18.42267,2025-09-23T20:45:00Z,1.0,742.0,21.9,127,17.0,32.0,19.2,0.0,road
-33.97306,18.43578,2025-09-23T20:45:00Z,1.0,719.0,21.23,174,27.2,16.5,21.1,0.0,road
-33.97461,18.42965,2025-09-23T21:00:00Z,1.0,883.0,9.38,170,15.9,16.9,24.2,0.0,road
-33.94953,18.42914,2025-09-23T21:00:00Z,1.0,641.0,5.21,152,22.4,33.4,17.3,0.0,road
-33.97749,18.40595,2025-09-23T21:00:00Z,1.0,721.0,27.5,90,33.1,15.5,20.1,0.0,road
-33.94276,18.4313,2025-09-23T21:00:00Z,1.0,690.0,15.3,167,22.4,26.8,18.8,0.0,road
-33.97749,18.40663,2025-09-23T21:00:00Z,1.0,612.0,13.6,138,14.8,25.4,21.3,0.0,road
-33.93848,18.40741,2025-09-23T21:00:00Z,1.0,630.0,8.53,128,19.8,23.5,25.8,0.0,road
-33.96457,18.43725,2025-09-23T21:00:00Z,1.0,887.0,20.26,180,14.6,33.6,18.3,0.22,road
-33.94116,18.39875,2025-09-23T21:00:00Z,1.0,666.0,14.22,178,33.2,38.6,24.1,0.0,road
-33.94344,18.43214,2025-09-23T21:00:00Z,1.0,835.0,10.0,123,26.3,18.9,25.7,0.0,road
-33.96911,18.42464,2025-09-23T21:00:00Z,1.0,787.0,27.54,117,31.5,24.7,20.0,0.0,road
-33.96691,18.42812,2025-09-23T21:00:00Z,1.0,735.0,21.68,153,19.0,22.3,19.4,0.0,road
-33.96239,18.41149,2025-09-23T21:00:00Z,1.0,735.0,21.22,164,22.8,32.2,24.3,0.0,road
-33.96916,18.40995,2025-09-23T21:00:00Z,1.0,824.0,25.66,100,38.0,25.5,23.7,0.0,road
-33.95545,18.42317,2025-09-23T21:00:00Z,1.0,880.0,23.68,123,19.6,25.3,17.9,0.0,road
-33.95403,18.40234,2025-09-23T21:00:00Z,1.0,637.0,23.25,159,32.6,16.8,17.9,0.0,road
-33.94342,18.43762,2025-09-23T21:00:00Z,1.0,760.0,19.13,147,34.3,39.4,26.1,0.0,road
-33.96279,18.42543,2025-09-23T21:00:00Z,1.0,771.0,26.54,115,33.0,31.9,19.2,0.0,road
-33.95915,18.39635,2025-09-23T21:00:00Z,1.0,689.0,6.76,118,16.7,17.4,21.2,0.0,road
-33.96575,18.39987,2025-09-23T21:00:00Z,1.0,761.0,15.56,111,17.4,33.7,18.2,0.0,road
-33.93734,18.42951,2025-09-23T21:00:00Z,1.0,846.0,5.86,112,18.2,36.8,18.2,0.43,road
-33.96221,18.40288,2025-09-23T21:00:00Z,1.0,775.0,15.59,120,23.5,38.3,24.6,0.0,road
-33.94517,18.40251,2025-09-23T21:00:00Z,1.0,758.0,12.93,141,10.6,22.8,25.1,0.0,road
-33.96847,18.39585,2025-09-23T21:00:00Z,1.0,888.0,17.62,111,24.5,17.1,26.9,0.44,road
-33.96882,18.42943,2025-09-23T21:00:00Z,1.0,893.0,14.7,109,23.0,17.3,21.6,0.0,road
-33.93826,18.42205,2025-09-23T21:00:00Z,1.0,885.0,11.63,148,37.1,37.0,24.6,0.0,road
-33.96882,18.41851,2025-09-23T21:00:00Z,1.0,667.0,9.9,150,18.8,25.6,16.8,0.0,road
-33.94084,18.42791,2025-09-23T21:00:00Z,1.0,667.0,9.61,158,36.6,18.9,24.2,0.0,road
-33.94579,18.4142,2025-09-23T21:00:00Z,1.0,605.0,6.92,166,33.9,38.8,18.6,0.0,road
-33.94161,18.39342,2025-09-23T21:00:00Z,1.0,787.0,21.39,101,28.2,18.1,25.7,0.0,road
-33.97461,18.40182,2025-09-23T21:00:00Z,1.0,773.0,13.02,98,20.8,38.1,17.2,0.0,road
-33.94317,18.43061,2025-09-23T21:00:00Z,1.0,629.0,14.69,112,32.5,31.4,24.1,0.0,road
-33.96297,18.43355,2025-09-23T21:00:00Z,1.0,862.0,7.78,173,25.3,25.6,28.0,0.0,road
-33.96795,18.42487,2025-09-23T21:00:00Z,1.0,870.0,18.15,119,14.1,39.1,18.4,0.0,road
-33.97586,18.43479,2025-09-23T21:00:00Z,1.0,646.0,12.64,165,18.2,21.5,27.5,0.0,road
-33.96485,18.39393,2025-09-23T21:00:00Z,1.0,725.0,10.74,93,31.2,23.3,25.4,0.0,road
-33.9502,18.41767,2025-09-23T21:00:00Z,1.0,898.0,10.59,126,39.8,30.4,21.1,0.0,road
-33.95772,18.41931,2025-09-23T21:00:00Z,1.0,622.0,16.62,161,15.8,27.4,24.9,0.0,road
-33.94821,18.41821,2025-09-23T21:00:00Z,1.0,637.0,7.45,178,16.2,22.3,20.4,0.0,road
-33.94339,18.42768,2025-09-23T21:00:00Z,1.0,819.0,23.13,101,10.7,26.8,17.2,0.0,road
-33.95933,18.42561,2025-09-23T21:00:00Z,1.0,600.0,27.51,127,37.4,20.1,25.3,0.0,road
-33.95821,18.40266,2025-09-23T21:00:00Z,1.0,763.0,8.73,119,21.6,23.3,26.4,0.0,road
-33.94679,18.42399,2025-09-23T21:00:00Z,1.0,717.0,13.49,129,10.3,23.2,18.2,0.0,road
-33.96581,18.40833,2025-09-23T21:00:00Z,1.0,826.0,25.81,113,39.7,34.4,19.4,0.0,road
-33.97621,18.39255,2025-09-23T21:00:00Z,1.0,752.0,20.26,113,12.9,19.3,26.6,0.0,road
-33.95859,18.40356,2025-09-23T21:00:00Z,1.0,707.0,22.55,121,31.5,24.2,17.0,0.0,road
-33.95333,18.41389,2025-09-23T21:00:00Z,1.0,749.0,24.75,172,19.0,18.4,25.3,0.0,road
-33.93837,18.42676,2025-09-23T21:00:00Z,1.0,755.0,8.32,146,35.1,35.0,24.8,0.21,road
-33.94199,18.42455,2025-09-23T21:00:00Z,1.0,715.0,7.07,95,31.6,23.3,26.9,0.0,road
-33.9581,18.40404,2025-09-23T21:00:00Z,1.0,893.0,13.96,122,26.4,28.8,24.0,0.0,road
-33.96453,18.42273,2025-09-23T21:00:00Z,1.0,708.0,11.16,104,14.4,23.7,21.7,0.0,road
-33.9737,18.4127,2025-09-23T21:00:00Z,1.0,673.0,8.34,150,38.4,29.3,20.8,0.0,road
-33.95469,18.4183,2025-09-23T21:00:00Z,1.0,894.0,10.33,174,33.7,30.8,23.5,0.0,road
-33.96894,18.42204,2025-09-23T21:00:00Z,1.0,623.0,28.88,151,29.9,15.4,24.5,0.0,road
-33.94192,18.42031,2025-09-23T21:00:00Z,1.0,666.0,25.31,170,36.9,32.9,25.9,0.0,road
-33.96699,18.41339,2025-09-23T21:00:00Z,1.0,846.0,9.62,92,38.3,23.5,18.3,0.0,road
-33.93892,18.422,2025-09-23T21:00:00Z,1.0,601.0,9.54,172,18.9,22.8,17.5,0.0,road
-33.97603,18.41197,2025-09-23T21:00:00Z,1.0,624.0,20.23,98,12.4,36.0,17.3,0.0,road
-33.96222,18.40509,2025-09-23T21:00:00Z,1.0,709.0,18.34,165,26.2,15.4,27.4,0.0,road
-33.96015,18.40357,2025-09-23T21:00:00Z,1.0,895.0,20.92,142,24.5,18.8,19.5,0.0,road
-33.97459,18.41864,2025-09-23T21:00:00Z,1.0,870.0,28.93,134,34.7,25.2,16.1,0.0,road
-33.9544,18.43457,2025-09-23T21:00:00Z,1.0,888.0,22.37,102,10.8,26.2,26.4,0.23,road
-33.96092,18.41246,2025-09-23T21:00:00Z,1.0,823.0,28.73,109,37.1,23.7,17.5,0.0,road
-33.97657,18.41086,2025-09-23T21:00:00Z,1.0,639.0,5.53,119,11.1,32.1,19.6,0.0,road
-33.96188,18.40173,2025-09-23T21:00:00Z,1.0,766.0,23.39,119,21.5,20.7,27.4,0.0,road
-33.94385,18.4251,2025-09-23T21:00:00Z,1.0,749.0,25.9,128,25.9,32.2,26.1,0.0,road
-33.97396,18.41768,2025-09-23T21:00:00Z,1.0,732.0,16.51,95,33.0,27.3,23.8,0.0,road
-33.96356,18.39985,2025-09-23T21:00:00Z,1.0,812.0,23.13,179,27.8,39.3,17.0,0.0,road
-33.94632,18.42145,2025-09-23T21:00:00Z,1.0,655.0,23.46,138,17.5,24.9,27.3,0.0,road
-33.9464,18.41086,2025-09-23T21:00:00Z,1.0,669.0,8.72,132,11.2,36.9,18.1,0.0,road
-33.94633,18.39728,2025-09-23T21:00:00Z,1.0,805.0,29.22,101,12.7,27.3,19.5,0.0,road
-33.96831,18.42811,2025-09-23T21:00:00Z,1.0,751.0,18.08,149,37.7,35.0,20.1,0.0,road
-33.94552,18.40549,2025-09-23T21:00:00Z,1.0,784.0,24.35,148,21.9,37.7,19.3,0.46,road
-33.97526,18.41826,2025-09-23T21:00:00Z,1.0,722.0,7.93,138,27.5,30.6,20.9,0.0,road
-33.93978,18.41746,2025-09-23T21:00:00Z,1.0,871.0,18.25,94,21.6,37.4,27.8,0.0,road
-33.94578,18.42566,2025-09-23T21:00:00Z,1.0,782.0,20.31,107,21.6,15.6,20.7,0.0,road
-33.94238,18.42969,2025-09-23T21:00:00Z,1.0,669.0,29.97,142,29.2,37.3,20.4,0.0,road
-33.9461,18.39881,2025-09-23T21:00:00Z,1.0,761.0,29.8,156,20.0,32.8,17.8,0.0,road
-33.9407,18.3994,2025-09-23T21:00:00Z,1.0,779.0,21.92,179,24.0,31.2,20.3,0.0,road
-33.93807,18.42399,2025-09-23T21:00:00Z,1.0,732.0,7.1,159,26.1,16.6,21.7,0.0,road
-33.96921,18.4124,2025-09-23T21:00:00Z,1.0,893.0,12.68,144,32.9,27.0,27.8,0.25,road
-33.95581,18.40344,2025-09-23T21:00:00Z,1.0,630.0,5.73,110,13.7,38.0,22.1,0.0,road
-33.96204,18.4182,2025-09-23T21:00:00Z,1.0,858.0,9.95,112,18.5,31.4,19.1,0.0,road
-33.95009,18.43426,2025-09-23T21:00:00Z,1.0,668.0,21.3,91,17.0,33.6,22.4,0.0,road
-33.94462,18.39483,2025-09-23T21:00:00Z,1.0,755.0,20.68,141,25.2,27.0,22.6,0.12,road
-33.93909,18.40816,2025-09-23T21:00:00Z,1.0,738.0,11.85,129,21.4,20.2,21.9,0.0,road
-33.95836,18.40763,2025-09-23T21:00:00Z,1.0,668.0,7.56,107,29.6,16.7,22.6,0.0,road
-33.94541,18.39392,2025-09-23T21:00:00Z,1.0,647.0,18.52,101,25.3,22.2,26.5,0.0,road
-33.94186,18.41445,2025-09-23T21:00:00Z,1.0,752.0,29.42,112,13.9,28.5,22.4,0.0,road
-33.9469,18.41414,2025-09-23T21:00:00Z,1.0,891.0,14.75,166,35.4,24.2,18.4,0.0,road
-33.95248,18.41088,2025-09-23T21:00:00Z,1.0,715.0,17.13,177,17.7,29.3,19.6,0.0,road
-33.9757,18.41556,2025-09-23T21:00:00Z,1.0,891.0,6.26,158,36.8,33.6,23.4,0.0,road
-33.95637,18.3965,2025-09-23T21:00:00Z,1.0,621.0,18.02,173,35.3,31.3,24.4,0.0,road
-33.96469,18.41277,2025-09-23T21:00:00Z,1.0,744.0,6.64,129,12.4,30.3,17.6,0.0,road
-33.95383,18.42046,2025-09-23T21:00:00Z,1.0,737.0,24.25,113,17.2,27.6,21.8,0.0,road
-33.96143,18.40421,2025-09-23T21:00:00Z,1.0,730.0,17.28,156,31.7,33.7,16.6,0.33,road
-33.97645,18.42233,2025-09-23T21:00:00Z,1.0,860.0,10.14,116,23.5,18.9,19.6,0.0,road
-33.97312,18.39259,2025-09-23T21:00:00Z,1.0,811.0,29.14,95,30.1,39.3,24.3,0.0,road
-33.95414,18.43059,2025-09-23T21:00:00Z,1.0,631.0,13.34,141,10.3,19.7,28.0,0.0,road
-33.94073,18.40354,2025-09-23T21:00:00Z,1.0,718.0,20.75,135,36.9,19.2,27.1,0.0,road
-33.97245,18.4194,2025-09-23T21:00:00Z,1.0,699.0,22.63,90,18.3,28.0,20.9,0.0,road
-33.97452,18.39525,2025-09-23T21:00:00Z,1.0,738.0,23.51,131,17.7,19.8,17.2,0.0,road
-33.96153,18.42604,2025-09-23T21:00:00Z,1.0,604.0,17.2,95,29.0,32.3,17.8,0.0,road
-33.97512,18.43207,2025-09-23T21:00:00Z,1.0,773.0,5.94,173,30.1,22.3,25.7,0.0,road
-33.94338,18.41391,2025-09-23T21:00:00Z,1.0,679.0,23.6,163,25.2,21.4,26.7,0.0,road
-33.95735,18.41803,2025-09-23T21:00:00Z,1.0,899.0,23.39,177,38.7,28.1,19.8,0.04,road
-33.96588,18.41152,2025-09-23T21:00:00Z,1.0,703.0,28.51,104,29.4,35.6,22.6,0.0,road
-33.95106,18.43259,2025-09-23T21:00:00Z,1.0,722.0,20.91,91,16.0,17.0,17.0,0.0,road
-33.93769,18.40702,2025-09-23T21:00:00Z,1.0,655.0,16.8,117,31.5,25.4,22.5,0.0,road
-33.94744,18.40314,2025-09-23T21:00:00Z,1.0,835.0,25.46,148,22.2,37.4,16.8,0.0,road
-33.95293,18.39256,2025-09-23T21:00:00Z,1.0,885.0,22.45,176,27.0,27.7,25.3,0.0,road
-33.93782,18.39912,2025-09-23T21:00:00Z,1.0,747.0,21.56,119,35.5,32.2,19.1,0.0,road
-33.93997,18.40714,2025-09-23T21:00:00Z,1.0,870.0,27.15,113,39.6,27.2,17.8,0.0,road
-33.94275,18.39669,2025-09-23T21:00:00Z,1.0,749.0,12.16,114,33.8,29.1,27.4,0.0,road
-33.96843,18.41787,2025-09-23T21:00:00Z,1.0,876.0,26.23,155,12.4,15.6,26.0,0.0,road
-33.9508,18.4157,2025-09-23T21:00:00Z,1.0,655.0,11.1,167,10.7,25.3,16.6,0.21,road
-33.97403,18.4059,2025-09-23T21:00:00Z,1.0,879.0,6.53,163,31.6,25.1,26.1,0.0,road
-33.97244,18.42398,2025-09-23T21:00:00Z,1.0,656.0,14.85,95,35.9,33.5,27.1,0.29,road
-33.96431,18.41175,2025-09-23T21:00:00Z,1.0,771.0,18.35,155,24.5,15.6,21.6,0.0,road
-33.95156,18.42038,2025-09-23T21:00:00Z,1.0,783.0,23.97,176,13.4,15.1,23.0,0.0,road
-33.97309,18.40797,2025-09-23T21:00:00Z,1.0,617.0,25.27,148,23.4,22.3,22.5,0.0,road
-33.95746,18.39223,2025-09-23T21:00:00Z,1.0,753.0,10.58,163,15.9,15.7,22.5,0.0,road
-33.95588,18.42407,2025-09-23T21:00:00Z,1.0,641.0,22.43,119,19.8,20.1,27.4,0.0,road
-33.95765,18.41449,2025-09-23T21:00:00Z,1.0,743.0,24.25,160,12.5,29.3,22.7,0.0,road
-33.96061,18.41545,2025-09-23T21:00:00Z,1.0,676.0,28.97,131,18.0,39.0,27.0,0.0,road
-33.95488,18.39343,2025-09-23T21:00:00Z,1.0,778.0,13.71,109,34.1,19.7,16.3,0.0,road
-33.94704,18.39559,2025-09-23T21:00:00Z,1.0,727.0,6.23,173,24.3,22.0,22.5,0.0,road
-33.95121,18.39519,2025-09-23T21:00:00Z,1.0,622.0,23.13,92,19.6,20.7,17.9,0.0,road
-33.97095,18.43411,2025-09-23T21:00:00Z,1.0,761.0,25.53,116,22.9,16.4,19.6,0.0,road
-33.95209,18.4343,2025-09-23T21:00:00Z,1.0,732.0,11.68,120,39.6,29.3,18.9,0.06,road
-33.97113,18.41042,2025-09-23T21:00:00Z,1.0,739.0,13.46,147,25.2,36.6,25.2,0.0,road
-33.95435,18.40523,2025-09-23T21:00:00Z,1.0,804.0,24.3,120,38.7,32.9,23.4,0.0,road
-33.94848,18.39678,2025-09-23T21:00:00Z,1.0,886.0,20.41,120,26.6,35.0,27.0,0.19,road
-33.96451,18.39389,2025-09-23T21:00:00Z,1.0,676.0,7.92,92,18.3,35.6,20.4,0.0,road
-33.97485,18.43364,2025-09-23T21:00:00Z,1.0,855.0,13.98,119,30.3,38.5,16.7,0.0,road
-33.94245,18.41991,2025-09-23T21:00:00Z,1.0,895.0,24.68,149,27.2,22.1,17.9,0.0,road
-33.93962,18.40381,2025-09-23T21:00:00Z,1.0,860.0,14.27,107,39.6,23.4,26.3,0.0,road
-33.9759,18.42344,2025-09-23T21:00:00Z,1.0,875.0,16.32,94,32.4,20.0,17.6,0.17,road
-33.94656,18.41044,2025-09-23T21:00:00Z,1.0,789.0,22.9,130,23.4,28.5,16.9,0.0,road
-33.93802,18.39647,2025-09-23T21:00:00Z,1.0,736.0,25.72,124,35.6,16.5,26.6,0.0,road
-33.96317,18.4271,2025-09-23T21:00:00Z,1.0,643.0,16.55,150,11.5,20.3,23.3,0.0,road
-33.94957,18.41726,2025-09-23T21:00:00Z,1.0,722.0,7.69,148,35.9,18.4,25.6,0.0,road
-33.959,18.43306,2025-09-23T21:00:00Z,1.0,815.0,25.3,91,29.5,34.2,25.1,0.0,road
-33.94558,18.42497,2025-09-23T21:00:00Z,1.0,705.0,25.91,125,36.6,28.7,16.8,0.0,road
-33.96077,18.43041,2025-09-23T21:00:00Z,1.0,653.0,27.34,99,26.2,22.5,20.7,0.32,road
-33.96746,18.43075,2025-09-23T21:00:00Z,1.0,621.0,5.73,91,21.2,34.1,18.6,0.0,road
-33.96923,18.41126,2025-09-23T21:00:00Z,1.0,739.0,7.41,149,26.6,33.0,25.2,0.0,road
-33.9542,18.40046,2025-09-23T21:00:00Z,1.0,800.0,7.89,135,33.0,37.9,16.5,0.0,road
-33.95495,18.40371,2025-09-23T21:00:00Z,1.0,608.0,11.58,179,17.0,19.8,27.5,0.0,road
-33.96247,18.42267,2025-09-23T21:00:00Z,1.0,800.0,12.7,100,25.6,33.9,17.7,0.0,road
-33.97306,18.43578,2025-09-23T21:00:00Z,1.0,696.0,19.37,130,22.8,30.6,25.3,0.0,road
-33.97461,18.42965,2025-09-23T21:15:00Z,1.0,711.0,18.3,130,11.4,33.4,22.3,0.38,road
-33.94953,18.42914,2025-09-23T21:15:00Z,1.0,605.0,20.76,116,38.3,29.4,17.0,0.49,road
-33.97749,18.40595,2025-09-23T21:15:00Z,1.0,824.0,27.12,163,38.8,33.0,21.7,0.0,road
-33.94276,18.4313,2025-09-23T21:15:00Z,1.0,733.0,28.92,128,25.5,19.9,25.9,0.0,road
-33.97749,18.40663,2025-09-23T21:15:00Z,1.0,803.0,20.05,94,39.0,21.8,19.9,0.19,road
-33.93848,18.40741,2025-09-23T21:15:00Z,1.0,726.0,21.68,179,20.9,15.7,20.5,0.0,road
-33.96457,18.43725,2025-09-23T21:15:00Z,1.0,644.0,14.75,134,17.1,27.8,20.7,0.0,road
-33.94116,18.39875,2025-09-23T21:15:00Z,1.0,677.0,27.72,173,31.0,37.4,16.4,0.0,road
-33.94344,18.43214,2025-09-23T21:15:00Z,1.0,843.0,17.07,156,35.3,27.4,23.1,0.0,road
-33.96911,18.42464,2025-09-23T21:15:00Z,1.0,711.0,7.16,166,13.0,30.6,25.5,0.0,road
-33.96691,18.42812,2025-09-23T21:15:00Z,1.0,887.0,14.56,148,15.3,28.2,24.9,0.0,road
-33.96239,18.41149,2025-09-23T21:15:00Z,1.0,745.0,27.5,143,15.2,31.1,21.8,0.0,road
-33.96916,18.40995,2025-09-23T21:15:00Z,1.0,816.0,28.52,162,25.9,32.8,22.2,0.0,road
-33.95545,18.42317,2025-09-23T21:15:00Z,1.0,806.0,19.36,180,19.7,15.1,18.9,0.0,road
-33.95403,18.40234,2025-09-23T21:15:00Z,1.0,894.0,26.41,126,14.8,15.3,16.1,0.0,road
-33.94342,18.43762,2025-09-23T21:15:00Z,1.0,862.0,29.04,150,18.5,37.6,26.1,0.0,road
-33.96279,18.42543,2025-09-23T21:15:00Z,1.0,746.0,25.31,90,38.7,22.0,22.5,0.3,road
-33.95915,18.39635,2025-09-23T21:15:00Z,1.0,776.0,8.59,153,17.5,21.7,17.2,0.0,road
-33.96575,18.39987,2025-09-23T21:15:00Z,1.0,698.0,17.27,155,31.1,26.9,18.6,0.0,road
-33.93734,18.42951,2025-09-23T21:15:00Z,1.0,736.0,12.6,129,12.2,30.6,25.6,0.0,road
-33.96221,18.40288,2025-09-23T21:15:00Z,1.0,734.0,9.45,135,33.9,27.0,18.6,0.0,road
-33.94517,18.40251,2025-09-23T21:15:00Z,1.0,622.0,17.38,94,20.1,21.8,17.9,0.0,road
-33.96847,18.39585,2025-09-23T21:15:00Z,1.0,707.0,13.34,108,17.5,20.6,16.3,0.0,road
-33.96882,18.42943,2025-09-23T21:15:00Z,1.0,822.0,6.25,152,18.5,25.6,20.7,0.0,road
-33.93826,18.42205,2025-09-23T21:15:00Z,1.0,890.0,18.21,90,26.7,32.5,25.4,0.0,road
-33.96882,18.41851,2025-09-23T21:15:00Z,1.0,710.0,15.06,98,37.9,34.5,17.4,0.0,road
-33.94084,18.42791,2025-09-23T21:15:00Z,1.0,868.0,26.76,154,25.7,31.4,27.9,0.43,road
-33.94579,18.4142,2025-09-23T21:15:00Z,1.0,707.0,9.04,141,15.9,30.6,19.2,0.0,road
-33.94161,18.39342,2025-09-23T21:15:00Z,1.0,669.0,10.51,120,13.3,15.8,25.5,0.0,road
-33.97461,18.40182,2025-09-23T21:15:00Z,1.0,768.0,28.66,157,20.5,34.3,24.2,0.0,road
-33.94317,18.43061,2025-09-23T21:15:00Z,1.0,764.0,19.85,162,36.1,27.0,16.0,0.0,road
-33.96297,18.43355,2025-09-23T21:15:00Z,1.0,825.0,5.85,90,35.3,17.5,27.4,0.0,road
-33.96795,18.42487,2025-09-23T21:15:00Z,1.0,790.0,19.82,128,26.8,29.6,22.1,0.0,road
-33.97586,18.43479,2025-09-23T21:15:00Z,1.0,804.0,10.76,141,16.7,38.0,27.1,0.0,road
-33.96485,18.39393,2025-09-23T21:15:00Z,1.0,836.0,11.76,148,36.4,36.7,18.2,0.0,road
